state,county,region,metro,population,income_per_cap,unemployment,land_area
Oklahoma,Seminole,South,Nonmetro,25481,19141,8.4,632.84
Oklahoma,Sequoyah,South,Metro,41464,18451,9.8,673.27
Oklahoma,Stephens,South,Nonmetro,44806,24291,6.6,870.24
Oklahoma,Texas,South,Nonmetro,21588,21809,3.5,2041.26
Oklahoma,Tillman,South,Nonmetro,7715,19057,7.1,871.13
Oklahoma,Tulsa,South,Metro,623335,28350,6.5,570.25
Oklahoma,Wagoner,South,Metro,75391,25535,6,561.56
Oklahoma,Washington,South,Nonmetro,51760,28145,5.3,415.45
Oklahoma,Washita,South,Nonmetro,11649,25493,3.5,1003.17
Oklahoma,Woods,South,Nonmetro,9033,26700,2.8,1286.45
Oklahoma,Woodward,South,Nonmetro,20986,26124,5.1,1242.4
Oregon,Baker,West,Nonmetro,16052,24360,10.1,3068.36
Oregon,Benton,West,Metro,86495,27888,8.6,675.94
Oregon,Clackamas,West,Metro,389438,34047,8.3,1870.32
Oregon,Clatsop,West,Nonmetro,37382,26294,7.6,829.05
Oregon,Columbia,West,Metro,49389,25885,9.8,657.36
Oregon,Coos,West,Nonmetro,62775,22667,11.7,1596.17
Oregon,Crook,West,Nonmetro,20956,21496,13.5,2979.09
Oregon,Curry,West,Nonmetro,22338,24682,11.3,1627.46
Oregon,Deschutes,West,Metro,166622,29158,9.4,3018.19
Oregon,Douglas,West,Nonmetro,107194,22591,12.2,5036.08
Oregon,Gilliam,West,Nonmetro,1883,25227,9.2,1204.81
Oregon,Grant,West,Nonmetro,7276,22538,9,4528.54
Oregon,Harney,West,Nonmetro,7229,21040,16.1,10133.17
Oregon,Hood River,West,Nonmetro,22749,27719,5.1,521.95
Oregon,Jackson,West,Metro,208363,24605,10.8,2783.55
Oregon,Jefferson,West,Nonmetro,22061,21341,14.4,1780.79
Oregon,Josephine,West,Metro,83409,22470,12.3,1639.67
Oregon,Klamath,West,Nonmetro,65972,22177,12.4,5941.05
Oregon,Lake,West,Nonmetro,7842,20142,10.6,8138.98
Oregon,Lane,West,Metro,357060,24960,9.9,4553.12
Oregon,Lincoln,West,Nonmetro,46347,25124,7.9,979.77
Oregon,Linn,West,Metro,118971,21706,10.6,2290.13
Oregon,Malheur,West,Nonmetro,30551,16867,11.2,9887.53
Oregon,Marion,West,Metro,323259,22490,10.7,1182.33
Oregon,Morrow,West,Nonmetro,11204,20497,8.6,2031.61
Oregon,Multnomah,West,Metro,768418,31544,8.8,431.3
Oregon,Polk,West,Metro,77264,23967,10.8,740.79
Oregon,Sherman,West,Nonmetro,1795,26178,7.9,823.69
Oregon,Tillamook,West,Nonmetro,25430,22426,7.8,1102.58
Oregon,Umatilla,West,Nonmetro,76738,21214,9.4,3215.51
Oregon,Union,West,Nonmetro,25745,23764,7.1,2036.61
Oregon,Wallowa,West,Nonmetro,6857,24386,9.5,3146.19
Oregon,Wasco,West,Nonmetro,25492,22828,9,2381.52
Oregon,Washington,West,Metro,556210,32369,7.6,724.23
Oregon,Wheeler,West,Nonmetro,1348,23535,8.5,1714.75
Oregon,Yamhill,West,Metro,101119,25047,9.7,715.86
Pennsylvania,Adams,Northeast,Metro,101767,27870,5.7,518.67
Pennsylvania,Allegheny,Northeast,Metro,1231145,32848,7.1,730.08
Pennsylvania,Armstrong,Northeast,Metro,67979,24391,8.5,653.2
Pennsylvania,Beaver,Northeast,Metro,169785,27233,6.8,434.71
Pennsylvania,Bedford,Northeast,Nonmetro,49086,23195,7.3,1012.3
Pennsylvania,Berks,Northeast,Metro,413965,27146,9,856.51
Pennsylvania,Blair,Northeast,Metro,126448,23865,6.4,525.8
Pennsylvania,Bradford,Northeast,Nonmetro,62228,25577,5.6,1147.4
Pennsylvania,Bucks,Northeast,Metro,626583,38795,7,604.31
Pennsylvania,Butler,Northeast,Metro,185689,32301,5.9,788.6
Pennsylvania,Cambria,Northeast,Metro,139381,23410,8.5,688.35
Pennsylvania,Cameron,Northeast,Nonmetro,4869,25240,4.5,396.23
Pennsylvania,Carbon,Northeast,Metro,64634,25398,8.6,381.46
Pennsylvania,Centre,Northeast,Metro,157823,26492,5.1,1109.92
Pennsylvania,Chester,Northeast,Metro,509797,42556,5.9,750.51
Pennsylvania,Clarion,Northeast,Nonmetro,39454,22136,8.1,600.83
Pennsylvania,Clearfield,Northeast,Nonmetro,81343,21362,7.8,1144.72
Pennsylvania,Clinton,Northeast,Nonmetro,39614,21937,6.1,887.98
Pennsylvania,Columbia,Northeast,Metro,66912,23580,5.7,483.11
Pennsylvania,Crawford,Northeast,Nonmetro,87343,22726,7.2,1012.3
Pennsylvania,Cumberland,Northeast,Metro,241427,32398,5.6,545.46
Pennsylvania,Dauphin,Northeast,Metro,271094,29461,7.1,525.05
Pennsylvania,Delaware,Northeast,Metro,561683,34064,8.2,183.84
Pennsylvania,Elk,Northeast,Nonmetro,31370,24647,5.2,827.36
Pennsylvania,Erie,Northeast,Metro,279858,24856,8,799.15
Pennsylvania,Fayette,Northeast,Metro,134851,22014,8.4,790.34
Pennsylvania,Forest,Northeast,Nonmetro,7581,13645,4.8,427.19
Pennsylvania,Franklin,Northeast,Metro,152285,26025,6.9,772.22
Pennsylvania,Fulton,Northeast,Nonmetro,14694,23435,7.5,437.55
Pennsylvania,Greene,Northeast,Nonmetro,37938,23232,6.4,575.95
Pennsylvania,Huntingdon,Northeast,Nonmetro,45906,21714,8.1,874.64
Pennsylvania,Indiana,Northeast,Nonmetro,87895,23450,7.8,827.03
Pennsylvania,Jefferson,Northeast,Nonmetro,44756,22282,6.4,652.43
Pennsylvania,Juniata,Northeast,Nonmetro,24829,22170,5.7,391.35
Pennsylvania,Lackawanna,Northeast,Metro,213459,25608,6.9,459.08
Pennsylvania,Lancaster,Northeast,Metro,530216,27158,6.1,943.81
Pennsylvania,Lawrence,Northeast,Nonmetro,89162,24450,7,358.18
Pennsylvania,Lebanon,Northeast,Metro,135776,26526,6.9,361.83
Pennsylvania,Lehigh,Northeast,Metro,356756,28688,8.5,345.17
Pennsylvania,Luzerne,Northeast,Metro,320095,25224,7.8,890.33
Pennsylvania,Lycoming,Northeast,Metro,116656,24194,7.7,1228.59
Pennsylvania,McKean,Northeast,Nonmetro,42884,23554,9.1,979.2
Pennsylvania,Mercer,Northeast,Metro,115320,23683,6.8,672.58
Pennsylvania,Mifflin,Northeast,Nonmetro,46675,20769,6.4,411.03
Pennsylvania,Monroe,Northeast,Metro,167881,25022,12,608.29
Pennsylvania,Montgomery,Northeast,Metro,812970,42275,6.4,483.04
Pennsylvania,Montour,Northeast,Metro,18508,30272,6.6,130.24
Pennsylvania,Northampton,Northeast,Metro,299616,30176,7.3,369.67
Pennsylvania,Northumberland,Northeast,Nonmetro,94006,23291,7.2,458.37
Pennsylvania,Perry,Northeast,Metro,45677,27019,6.3,551.45
Pennsylvania,Philadelphia,Northeast,Metro,1555072,22919,13.9,134.1
Pennsylvania,Pike,Northeast,Metro,56632,28533,11.6,544.96
Pennsylvania,Potter,Northeast,Nonmetro,17377,22318,6.9,1081.32
Pennsylvania,Schuylkill,Northeast,Nonmetro,146360,23682,8.8,778.63
Pennsylvania,Snyder,Northeast,Nonmetro,40046,23836,5,328.71
Pennsylvania,Somerset,Northeast,Nonmetro,76617,22980,6.9,1074.37
Pennsylvania,Sullivan,Northeast,Nonmetro,6381,25054,8.7,449.94
Pennsylvania,Susquehanna,Northeast,Nonmetro,42369,25958,7.7,823.44
Pennsylvania,Tioga,Northeast,Nonmetro,42284,23980,7.4,1133.79
Pennsylvania,Union,Northeast,Nonmetro,44958,22863,6.1,315.98
Pennsylvania,Venango,Northeast,Nonmetro,53906,23380,8.1,674.28
Pennsylvania,Warren,Northeast,Nonmetro,40962,24830,6.6,884.14
Pennsylvania,Washington,Northeast,Metro,208226,30605,6.5,856.99
Pennsylvania,Wayne,Northeast,Nonmetro,51642,24539,7.8,725.6
Pennsylvania,Westmoreland,Northeast,Metro,361251,29472,5.6,1027.55
Pennsylvania,Wyoming,Northeast,Metro,28147,26087,7.6,397.32
Pennsylvania,York,Northeast,Metro,439660,28403,7.3,904.18
Rhode Island,Bristol,Northeast,Metro,49176,39196,6.8,24.16
Rhode Island,Kent,Northeast,Metro,164958,34824,8.2,168.53
Rhode Island,Newport,Northeast,Metro,82663,40320,6.9,102.39
Rhode Island,Providence,Northeast,Metro,630459,27162,9.5,409.5
Rhode Island,Washington,Northeast,Metro,126405,36851,6.4,329.24
South Carolina,Abbeville,South,Nonmetro,24997,18112,10.7,490.48
South Carolina,Aiken,South,Metro,163908,25321,9.9,1071.03
South Carolina,Allendale,South,Nonmetro,9838,12199,22.6,408.09
South Carolina,Anderson,South,Metro,191215,22400,9.2,715.43
South Carolina,Bamberg,South,Nonmetro,15432,18215,10.9,393.37
South Carolina,Barnwell,South,Nonmetro,22098,19026,14.7,548.39
South Carolina,Beaufort,South,Metro,171420,32401,7.2,576.28
South Carolina,Berkeley,South,Metro,193613,24826,9.9,1098.86
South Carolina,Calhoun,South,Metro,14958,24900,8.6,381.15
South Carolina,Charleston,South,Metro,372904,32162,7.7,916.09
South Carolina,Cherokee,South,Nonmetro,55863,19279,10.6,392.66
South Carolina,Chester,South,Metro,32556,18819,13.8,580.66
South Carolina,Chesterfield,South,Nonmetro,46192,17840,10.3,799.08
South Carolina,Clarendon,South,Nonmetro,34178,18535,16.2,606.94
South Carolina,Colleton,South,Nonmetro,38004,19015,12.4,1056.49
South Carolina,Darlington,South,Metro,67922,19810,15.9,561.15
South Carolina,Dillon,South,Nonmetro,31435,14736,13.2,404.87
South Carolina,Dorchester,South,Metro,145715,25223,8,573.23
South Carolina,Edgefield,South,Metro,26466,21723,8.9,500.41
South Carolina,Fairfield,South,Metro,23108,20401,12.8,686.28
South Carolina,Florence,South,Metro,138330,22877,12.1,799.96
South Carolina,Georgetown,South,Nonmetro,60572,25216,11.2,813.55
South Carolina,Greenville,South,Metro,474903,27200,7.6,785.12
South Carolina,Greenwood,South,Nonmetro,69771,21287,12.9,454.73
South Carolina,Hampton,South,Nonmetro,20473,20046,11,559.9
South Carolina,Horry,South,Metro,290730,24094,8.7,1133.9
South Carolina,Jasper,South,Metro,26549,17565,11.9,655.32
South Carolina,Kershaw,South,Metro,62722,22434,10.5,726.56
South Carolina,Lancaster,South,Metro,81263,22647,9.9,549.16
South Carolina,Laurens,South,Metro,66389,20072,10.7,713.8
South Carolina,Lee,South,Nonmetro,18461,15662,14.9,410.18
South Carolina,Lexington,South,Metro,273843,27248,7.5,698.91
South Carolina,McCormick,South,Nonmetro,9895,22201,14.3,359.13
South Carolina,Marion,South,Nonmetro,32167,17553,13.9,489.23
South Carolina,Marlboro,South,Nonmetro,27993,15682,15.5,479.67
South Carolina,Newberry,South,Nonmetro,37690,21267,10.2,630.04
South Carolina,Oconee,South,Nonmetro,74949,24666,10.4,626.33
South Carolina,Orangeburg,South,Nonmetro,90575,17889,12.8,1106.1
South Carolina,Pickens,South,Metro,120124,21222,9.2,496.41
South Carolina,Richland,South,Metro,397899,26026,9.4,757.07
South Carolina,Saluda,South,Metro,20000,20430,9,452.78
South Carolina,Spartanburg,South,Metro,291240,22618,8.9,807.93
South Carolina,Sumter,South,Metro,107777,20806,12.4,665.07
South Carolina,Union,South,Metro,28125,19087,12.3,514.17
South Carolina,Williamsburg,South,Nonmetro,33238,16344,11.6,934.16
South Carolina,York,South,Metro,240076,27868,8.9,680.6
South Dakota,Aurora,North Central,Nonmetro,2729,25965,1.9,708.43
South Dakota,Beadle,North Central,Nonmetro,18168,24662,2.9,1258.71
South Dakota,Bennett,North Central,Nonmetro,3438,16549,14.7,1184.71
South Dakota,Bon Homme,North Central,Nonmetro,7013,22165,0.9,563.7
South Dakota,Brookings,North Central,Nonmetro,33046,25727,3.1,792.21
South Dakota,Brown,North Central,Nonmetro,38060,28841,2.5,1712.98
South Dakota,Brule,North Central,Nonmetro,5330,22591,2.6,817.24
South Dakota,Buffalo,North Central,Nonmetro,2038,11372,16.3,471.38
South Dakota,Butte,North Central,Nonmetro,10292,23267,3,2249.9
South Dakota,Campbell,North Central,Nonmetro,1548,30998,1.4,733.68
South Dakota,Charles Mix,North Central,Nonmetro,9239,20814,5.1,1097.49
South Dakota,Clark,North Central,Nonmetro,3625,25250,2.8,957.6
South Dakota,Clay,North Central,Nonmetro,14011,21121,6.8,412.19
South Dakota,Codington,North Central,Nonmetro,27750,26767,2.9,688.5
South Dakota,Corson,North Central,Nonmetro,4149,13848,29.4,2469.69
South Dakota,Custer,North Central,Metro,8394,29934,5.2,1557
South Dakota,Davison,North Central,Nonmetro,19787,25881,3.3,435.56
South Dakota,Day,North Central,Nonmetro,5618,25844,3.9,1027.87
South Dakota,Deuel,North Central,Nonmetro,4341,30511,3.1,622.69
South Dakota,Dewey,North Central,Nonmetro,5579,16216,24.6,2302.49
South Dakota,Douglas,North Central,Nonmetro,2973,29235,0.4,431.8
South Dakota,Edmunds,North Central,Nonmetro,4018,27487,1.8,1125.96
South Dakota,Fall River,North Central,Nonmetro,6906,24653,4.1,1739.92
South Dakota,Faulk,North Central,Nonmetro,2359,26958,0.7,981.75
South Dakota,Grant,North Central,Nonmetro,7227,26741,4.1,681.46
South Dakota,Gregory,North Central,Nonmetro,4226,24035,2.1,1014.96
South Dakota,Haakon,North Central,Nonmetro,2083,23599,2.5,1810.53
South Dakota,Hamlin,North Central,Nonmetro,5982,26153,2.5,507.23
South Dakota,Hand,North Central,Nonmetro,3375,29723,1.7,1436.61
South Dakota,Hanson,North Central,Nonmetro,3386,23656,1.1,434.51
South Dakota,Harding,North Central,Nonmetro,1328,25087,1.4,2671.38
South Dakota,Hughes,North Central,Nonmetro,17466,29642,3.1,741.56
South Dakota,Hutchinson,North Central,Nonmetro,7226,27880,3,812.9
South Dakota,Hyde,North Central,Nonmetro,1413,26239,1.8,860.52
South Dakota,Jackson,North Central,Nonmetro,3237,19216,17.4,1863.91
South Dakota,Jerauld,North Central,Nonmetro,2031,34277,0.9,526.23
South Dakota,Jones,North Central,Nonmetro,781,26103,3.6,969.68
South Dakota,Kingsbury,North Central,Nonmetro,5107,29747,2,832.24
South Dakota,Lake,North Central,Nonmetro,12086,29610,4.4,563.28
South Dakota,Lawrence,North Central,Nonmetro,24645,27083,3.8,800.04
South Dakota,Lincoln,North Central,Metro,49874,35559,1.9,577.28
South Dakota,Lyman,North Central,Nonmetro,3837,20912,7.4,1641.94
South Dakota,McCook,North Central,Metro,5613,30086,2.1,574.2
South Dakota,McPherson,North Central,Nonmetro,2263,22263,6.7,1136.64
South Dakota,Marshall,North Central,Nonmetro,4701,25161,0.7,838.07
South Dakota,Meade,North Central,Metro,26381,27123,2.3,3470.98
South Dakota,Mellette,North Central,Nonmetro,2086,14123,12,1307.31
South Dakota,Miner,North Central,Nonmetro,2306,30204,4.1,570.31
South Dakota,Minnehaha,North Central,Metro,178942,27387,4.4,807.15
South Dakota,Moody,North Central,Nonmetro,6439,26918,6.1,519.39
South Dakota,Pennington,North Central,Metro,106085,27298,4.8,2776.55
South Dakota,Perkins,North Central,Nonmetro,2981,27174,4.5,2870.48
South Dakota,Potter,North Central,Nonmetro,2307,29158,0.5,861.14
South Dakota,Roberts,North Central,Nonmetro,10318,23010,7.6,1101.04
South Dakota,Sanborn,North Central,Nonmetro,2339,29952,3.4,569.32
South Dakota,Spink,North Central,Nonmetro,6570,28165,1.1,1503.93
South Dakota,Stanley,North Central,Nonmetro,2962,30597,1.4,1444.43
South Dakota,Sully,North Central,Nonmetro,1469,37078,1.7,1006.82
South Dakota,Todd,North Central,Nonmetro,9942,11616,25.4,1388.56
South Dakota,Tripp,North Central,Nonmetro,5504,24560,2.1,1612.45
South Dakota,Turner,North Central,Metro,8302,26958,2.5,617.06
South Dakota,Union,North Central,Metro,14842,36730,2.9,460.54
South Dakota,Walworth,North Central,Nonmetro,5495,25553,5.8,708.63
South Dakota,Yankton,North Central,Nonmetro,22636,27044,3.6,521.16
South Dakota,Ziebach,North Central,Nonmetro,2833,12877,27.4,1961.27
Tennessee,Anderson,South,Metro,75430,25590,7.7,337.16
Tennessee,Bedford,South,Nonmetro,45986,20390,7.7,473.64
Tennessee,Benton,South,Nonmetro,16261,19285,14.3,394.14
Tennessee,Bledsoe,South,Nonmetro,13686,18061,9.6,406.43
Tennessee,Blount,South,Metro,125188,25916,7.8,558.71
Tennessee,Bradley,South,Metro,102062,23336,11.2,328.76
Tennessee,Campbell,South,Metro,40176,18117,9.9,480.19
Tennessee,Cannon,South,Metro,13787,21897,12.9,265.64
Tennessee,Carroll,South,Nonmetro,28353,19086,11.5,599.25
Tennessee,Carter,South,Metro,56941,19166,8.1,341.2
Tennessee,Cheatham,South,Metro,39422,23922,7.8,302.44
Tennessee,Chester,South,Metro,17324,19440,13.5,285.74
Tennessee,Claiborne,South,Nonmetro,31748,18817,8.2,434.58
Tennessee,Clay,South,Nonmetro,7780,16881,7.2,236.54
Tennessee,Cocke,South,Nonmetro,35321,18691,11.1,434.57
Tennessee,Coffee,South,Nonmetro,53448,21680,8.8,428.96
Tennessee,Crockett,South,Metro,14600,19178,7.4,265.54
Tennessee,Cumberland,South,Nonmetro,57455,21770,9,681.03
Tennessee,Davidson,South,Metro,658506,29589,7.2,504.03
Tennessee,Decatur,South,Nonmetro,11686,23715,10.1,333.85
Tennessee,DeKalb,South,Nonmetro,19038,25573,7.6,304.35
Tennessee,Dickson,South,Metro,50472,22369,7.5,489.9
Tennessee,Dyer,South,Nonmetro,38054,23044,6.6,512.33
Tennessee,Fayette,South,Metro,38814,29431,8.5,704.79
Tennessee,Fentress,South,Nonmetro,17931,16539,10.4,498.61
Tennessee,Franklin,South,Nonmetro,41138,22889,9.5,554.54
Tennessee,Gibson,South,Nonmetro,49572,20704,9.5,602.74
Tennessee,Giles,South,Nonmetro,28949,20765,9.9,610.93
Tennessee,Grainger,South,Metro,22736,18974,9.5,280.6
Tennessee,Greene,South,Nonmetro,68576,20398,8.7,622.17
Tennessee,Grundy,South,Nonmetro,13524,16356,10.2,360.53
Tennessee,Hamblen,South,Metro,62999,20246,10.1,161.18
Tennessee,Hamilton,South,Metro,348121,27518,8,542.43
Tennessee,Hancock,South,Nonmetro,6642,15169,12.1,222.34
Tennessee,Hardeman,South,Nonmetro,26253,15671,18.7,667.77
Tennessee,Hardin,South,Nonmetro,25900,20740,13.9,577.32
Tennessee,Hawkins,South,Metro,56595,20338,10,486.98
Tennessee,Haywood,South,Nonmetro,18248,19027,10.5,533.11
Tennessee,Henderson,South,Nonmetro,28013,19269,9.4,520.07
Tennessee,Henry,South,Nonmetro,32269,22207,9.7,562.1
Tennessee,Hickman,South,Metro,24283,17957,8.6,612.5
Tennessee,Houston,South,Nonmetro,8290,18234,8.1,200.29
Tennessee,Humphreys,South,Nonmetro,18240,22329,8.9,530.98
Tennessee,Jackson,South,Nonmetro,11496,17788,14.5,308.32
Tennessee,Jefferson,South,Metro,52490,22383,9.1,274.08
Tennessee,Johnson,South,Nonmetro,18017,16916,9,298.48
Tennessee,Knox,South,Metro,444348,28337,6.5,508.22
Tennessee,Lake,South,Nonmetro,7687,12810,10.1,165.78
Tennessee,Lauderdale,South,Nonmetro,27427,15769,13.4,471.99
Tennessee,Lawrence,South,Nonmetro,42226,19214,10.8,617.13
Tennessee,Lewis,South,Nonmetro,11944,18236,7.7,282.09
Tennessee,Lincoln,South,Nonmetro,33550,21655,7.6,570.34
Tennessee,Loudon,South,Metro,50229,27466,8.9,229.22
Tennessee,McMinn,South,Nonmetro,52506,20215,9.3,430.13
Tennessee,McNairy,South,Nonmetro,26103,17751,14.9,562.86
Tennessee,Macon,South,Metro,22761,17882,7.4,307.14
Tennessee,Madison,South,Metro,98184,23467,8.4,557.12
Tennessee,Marion,South,Metro,28306,21784,6.7,498.16
Tennessee,Marshall,South,Nonmetro,31159,21962,8.4,375.46
Tennessee,Maury,South,Metro,84089,24155,7.7,613.14
Tennessee,Meigs,South,Nonmetro,11716,19212,15,195.12
Tennessee,Monroe,South,Nonmetro,45293,19351,12.5,635.57
Tennessee,Montgomery,South,Metro,185980,22916,9.7,539.18
Tennessee,Moore,South,Nonmetro,6351,28841,6.5,129.22
Tennessee,Morgan,South,Metro,21794,17646,8.5,522.18
Tennessee,Obion,South,Nonmetro,31129,21829,11.2,544.73
Tennessee,Overton,South,Nonmetro,22100,19244,7.7,433.48
Tennessee,Perry,South,Nonmetro,7864,18340,9.5,414.73
Tennessee,Pickett,South,Nonmetro,5097,20526,4.9,162.98
Tennessee,Polk,South,Metro,16687,21404,10.9,434.68
Tennessee,Putnam,South,Nonmetro,73810,21835,8.4,401.1
Tennessee,Rhea,South,Nonmetro,32394,19927,11.1,315.38
Tennessee,Roane,South,Metro,53162,23287,9.8,360.71
Tennessee,Robertson,South,Metro,67426,24340,8.4,476.29
Tennessee,Rutherford,South,Metro,282558,25663,6.8,619.36
Tennessee,Scott,South,Nonmetro,22043,18709,14.1,532.3
Tennessee,Sequatchie,South,Metro,14592,21818,9,265.86
Tennessee,Sevier,South,Nonmetro,93617,22483,7.4,592.5
Tennessee,Shelby,South,Metro,937750,26285,10.3,763.17
Tennessee,Smith,South,Metro,19136,22854,5.2,314.29
Tennessee,Stewart,South,Nonmetro,13286,21475,10.1,459.33
Tennessee,Sullivan,South,Metro,156752,24544,8.2,413.36
Tennessee,Sumner,South,Metro,169623,28883,6,529.45
Tennessee,Tipton,South,Metro,61674,23572,10.6,458.37
Tennessee,Trousdale,South,Metro,7884,20937,10.5,114.19
Tennessee,Unicoi,South,Metro,18069,20187,13.7,186.17
Tennessee,Union,South,Metro,19096,18654,9.5,223.55
Tennessee,Van Buren,South,Nonmetro,5596,20351,11.2,273.42
Tennessee,Warren,South,Nonmetro,40015,20534,8,432.68
Tennessee,Washington,South,Metro,125317,26176,6.2,326.47
Tennessee,Wayne,South,Nonmetro,16897,16333,12.2,734.1
Tennessee,Weakley,South,Nonmetro,34415,19694,11.2,580.36
Tennessee,White,South,Nonmetro,26252,17451,10.5,376.67
Tennessee,Williamson,South,Metro,199456,44671,4.2,582.6
Tennessee,Wilson,South,Metro,122445,28994,6.5,570.83
Texas,Anderson,South,Nonmetro,57915,17876,4.3,1062.6
Texas,Andrews,South,Nonmetro,16775,29423,3.9,1500.71
Texas,Angelina,South,Nonmetro,87748,21688,9.1,797.78
Texas,Aransas,South,Metro,24292,28472,6.8,252.07
Texas,Archer,South,Metro,8779,29380,3,903.11
Texas,Armstrong,South,Metro,1943,28669,1.1,909.11
Texas,Atascosa,South,Metro,47050,22493,6.5,1219.54
Texas,Austin,South,Metro,28886,27658,6.2,646.51
Texas,Bailey,South,Nonmetro,7126,17007,4.3,826.8
Texas,Bandera,South,Metro,20796,26663,4.8,790.96
Texas,Bastrop,South,Metro,76948,24812,9.8,888.15
Texas,Baylor,South,Nonmetro,3628,32907,1.4,867.48
Texas,Bee,South,Nonmetro,32659,17209,7,880.24
Texas,Bell,South,Metro,326041,23535,9.5,1051.02
Texas,Bexar,South,Metro,1825502,24735,7.4,1239.82
Texas,Blanco,South,Nonmetro,10723,29148,6.4,709.25
Texas,Borden,South,Nonmetro,705,44591,0.7,897.44
Texas,Bosque,South,Nonmetro,17971,24658,7.9,982.98
Texas,Bowie,South,Metro,93155,22685,8.5,885.01
Texas,Brazoria,South,Metro,331741,30634,5.4,1357.7
Texas,Brazos,South,Metro,205271,22648,6.4,585.45
Texas,Brewster,South,Nonmetro,9235,27265,4.9,6183.73
Texas,Briscoe,South,Nonmetro,1670,22323,4.7,900
Texas,Brooks,South,Nonmetro,7221,13179,19.8,943.36
Texas,Brown,South,Nonmetro,37833,21916,4.3,944.43
Texas,Burleson,South,Metro,17293,24894,7.5,659.03
Texas,Burnet,South,Nonmetro,44144,26578,5.1,994.26
Texas,Caldwell,South,Metro,39347,20667,5.2,545.26
Texas,Calhoun,South,Nonmetro,21666,24372,7.2,506.84
Texas,Callahan,South,Metro,13532,22387,5.4,899.37
Texas,Cameron,South,Metro,417947,15105,10,890.92
Texas,Camp,South,Nonmetro,12516,19738,8.5,195.83
Texas,Carson,South,Metro,6068,28400,1.7,920.22
Texas,Cass,South,Nonmetro,30328,20991,9.2,936.96
Texas,Castro,South,Nonmetro,7948,21068,4.7,894.43
Texas,Chambers,South,Metro,37251,30572,7.8,597.14
Texas,Cherokee,South,Nonmetro,51167,19420,6.4,1052.91
Texas,Childress,South,Nonmetro,7059,19861,5.2,696.41
Texas,Clay,South,Metro,10479,26339,6.8,1088.72
Texas,Cochran,South,Nonmetro,2993,18968,8.5,775.15
Texas,Coke,South,Nonmetro,3238,29355,3.1,911.47
Texas,Coleman,South,Nonmetro,8536,20085,8.2,1261.95
Texas,Collin,South,Metro,862215,38883,4.9,841.23
Texas,Collingsworth,South,Nonmetro,3058,20269,5.2,918.44
Texas,Colorado,South,Nonmetro,20757,25578,4.2,960.27
Texas,Comal,South,Metro,119632,32838,4.9,559.48
Texas,Comanche,South,Nonmetro,13623,19743,4.5,937.75
Texas,Concho,South,Nonmetro,4086,15820,2.8,983.8
Texas,Cooke,South,Nonmetro,38761,26742,7,874.76
Texas,Coryell,South,Metro,76128,19760,9.5,1052.07
Texas,Cottle,South,Nonmetro,1510,18926,7.5,900.56
Texas,Crane,South,Nonmetro,4730,23808,5.2,785.07
Texas,Crockett,South,Nonmetro,3699,26675,1.8,2807.33
Texas,Crosby,South,Metro,6007,18692,10,900.2
Texas,Culberson,South,Nonmetro,2296,17340,6.5,3812.8
Texas,Dallam,South,Nonmetro,7014,19997,5.6,1503.26
Texas,Dallas,South,Metro,2485003,27605,7.6,871.28
Texas,Dawson,South,Nonmetro,13542,19889,9.5,900.31
Texas,Deaf Smith,South,Nonmetro,19245,18846,5.4,1496.87
Texas,Delta,South,Nonmetro,5223,20704,13.6,256.83
Texas,Denton,South,Metro,731851,34914,5.7,878.43
Texas,DeWitt,South,Nonmetro,20540,28418,6.8,908.98
Texas,Dickens,South,Nonmetro,2281,20659,13.6,901.72
Texas,Dimmit,South,Nonmetro,10682,21174,10.3,1328.88
Texas,Donley,South,Nonmetro,3588,20204,3.9,926.89
Texas,Duval,South,Nonmetro,11577,20752,10.9,1793.48
Texas,Eastland,South,Nonmetro,18328,22135,4.4,926.49
Texas,Ector,South,Metro,149557,26135,5.2,897.69
Texas,Edwards,South,Nonmetro,1906,27893,4.9,2117.86
Texas,Ellis,South,Metro,157058,26357,6.5,935.49
Texas,El Paso,South,Metro,831095,18880,8.4,1012.69
Texas,Erath,South,Nonmetro,40039,21903,4.1,1083.07
Texas,Falls,South,Metro,17410,16739,7.2,765.48
Texas,Fannin,South,Nonmetro,33748,20545,6.7,890.84
Texas,Fayette,South,Nonmetro,24849,28458,1.8,950.01
Texas,Fisher,South,Nonmetro,3858,26855,7.2,898.94
Texas,Floyd,South,Nonmetro,6178,22195,8,992.14
Texas,Foard,South,Nonmetro,1197,22871,9.7,704.4
Texas,Fort Bend,South,Metro,658331,35962,5.1,861.48
Texas,Franklin,South,Nonmetro,10599,26653,6.6,284.39
Texas,Freestone,South,Nonmetro,19586,24087,4.9,877.74
Texas,Frio,South,Nonmetro,18168,17017,5.2,1133.5
Texas,Gaines,South,Nonmetro,18916,22744,4,1502.38
Texas,Galveston,South,Metro,308163,31585,7.5,378.36
Texas,Garza,South,Nonmetro,6410,18125,2,893.41
Texas,Gillespie,South,Nonmetro,25398,30859,6.8,1058.21
Texas,Glasscock,South,Nonmetro,1180,35054,2.5,900.22
Texas,Goliad,South,Metro,7410,29513,9.3,852.01
Texas,Gonzales,South,Nonmetro,20172,21185,6.5,1066.69
Texas,Gray,South,Nonmetro,22983,21555,5.4,925.97
Texas,Grayson,South,Metro,122780,25033,7.8,932.8
Texas,Gregg,South,Metro,123178,24364,5.9,273.3
